8.187340436046127934e+01
4.268005050424349763e-04
2.123018947787274624e-01
6.108987097223914731e+01
9.499999999999999556e-01
2.589484507085044740e+01
2.589517711425093793e+01
7.125914733191090811e+00
1.443908814320556677e-01
1.000000000000000021e-02
5.952560745432065037e-01
1.199999999999999956e-01
2.077558528126019155e+01
1.005866213078780191e+01
2.897065088490602136e+01
