6.224800012835348895e+01
1.275984098819117575e-03
1.941289409701353608e-01
5.218879278399456467e+01
9.499999999999999556e-01
2.723180361220853740e+01
2.723179752517555485e+01
1.309579603992046515e+01
1.694085376219554573e-01
2.409591025942119824e+00
1.000000000000000021e-03
1.199999999999999956e-01
4.865353292959378351e+00
1.801888778032769034e+00
6.185286355082039722e-02
5.587800651081042069e+00
1.790117495631534794e+01
