3.342482776371453213e+01
5.539888157141623635e-05
1.562569968923245012e-01
2.162709575490130121e+01
9.473932534160146801e+00
4.273456422698887480e-02
6.028727028484790473e-01
5.067532043710647194e-02
9.527902830815065949e-02
