0.11292599314378293, 9.77011494252875
1.1252268602540738, 40.517241379310406
2.9784230691671567, 51.436781609195435
4.0613026819923235, 47.126436781609215
6.140350877192979, 25.862068965517267
10.137124420246018, 31.321839080459796
15.063520871143375, 29.31034482758622
19.830611010284336, 25.000000000000085
21.55071587013513, 154.88505747126442
23.799153055051427, 109.48275862068965
29.86892518652956, 44.54022988505747
40.546481145392214, 22.988505747126425
69.57451099011897, 11.494252873563227
89.58661020367009, 9.770114942528721
178.5259124823553, 10.919540229885087
