5.169820945204975260e+01
7.980986705195250094e-04
1.888167687021883590e-01
3.184892945486363303e+01
9.499999999999999556e-01
2.723180361220853740e+01
2.723179752517555485e+01
1.155770941845086774e+01
3.206239356279650954e-01
7.330203270503385937e+00
4.787601711304443342e-01
1.257094515325419826e-01
4.865353292959378351e+00
1.801888778032769034e+00
6.185286355082039722e-02
5.587800651081042069e+00
1.790117495631534794e+01
