3.684239791523675223e+01
1.884849193537184182e-04
1.569765842869441930e-01
4.000000000000000000e+01
7.562560653365761887e+00
1.810456444825216504e+00
1.750555440607228874e+01
6.080069469234933299e-01
6.561238919141296200e-02
