0, 10.612244897959158
10.153846153846189, 11.836734693877531
20.30769230769232, 30.204081632653043
30.461538461538453, 66.53061224489792
40.61538461538464, 79.18367346938771
50.769230769230774, 90.61224489795913
60.46153846153845, 87.34693877551013
75.23076923076923, 68.57142857142853
90.00000000000006, 52.244897959183646
120.00000000000006, 35.51020408163262
150.92307692307696, 30.612244897959158
181.38461538461542, 22.040816326530575
211.38461538461542, 13.061224489795904
241.84615384615392, 10.204081632653015
